chr,start,end,gene_id,gene_type,gene_name
5,148931510,149014531,ENSG00000183111.7,protein_coding,ARHGEF37
5,149109861,149234585,ENSG00000155846.12,protein_coding,PPARGC1B
5,149237519,149324356,ENSG00000132915.6,protein_coding,PDE6A
5,149340300,149373018,ENSG00000155850.7,protein_coding,SLC26A2
5,149372681,149380730,ENSG00000164296.6,protein_coding,TIGD6
5,149379884,149432386,ENSG00000113716.8,protein_coding,HMGXB3
5,149432854,149492935,ENSG00000182578.8,protein_coding,CSF1R
5,149493400,149535423,ENSG00000113721.7,protein_coding,PDGFRB
5,149546359,149565107,ENSG00000113722.10,protein_coding,CDX1
5,149569520,149602351,ENSG00000011083.4,protein_coding,SLC6A7
5,149599054,149669854,ENSG00000070808.11,protein_coding,CAMK2A
5,149675906,149718870,ENSG00000183876.8,protein_coding,ARSI
5,149737202,149779870,ENSG00000070814.12,protein_coding,TCOF1
5,149781200,149792492,ENSG00000019582.10,protein_coding,CD74
5,149822753,149829319,ENSG00000164587.7,protein_coding,RPS14
5,149855094,149865531,ENSG00000254333.1,lincRNA,CTC-367J11.1
5,149865381,149937773,ENSG00000070614.9,protein_coding,NDST1
5,149980642,150038782,ENSG00000171992.8,protein_coding,SYNPO
5,150040436,150058927,ENSG00000164591.9,protein_coding,MYOZ3
5,150070356,150080669,ENSG00000086589.7,protein_coding,RBM22
5,150088002,150138671,ENSG00000132912.8,protein_coding,DCTN4
5,150157508,150176296,ENSG00000256235.1,protein_coding,C5orf62
5,150226085,150280298,ENSG00000237693.3,protein_coding,IRGM
5,150273954,150284545,ENSG00000145908.8,protein_coding,ZNF300
5,150400124,150408554,ENSG00000211445.5,protein_coding,GPX3
5,150409506,150473138,ENSG00000145901.9,protein_coding,TNIP1
5,150480273,150537443,ENSG00000197043.7,protein_coding,ANXA6
5,150537667,150538023,ENSG00000254298.1,lincRNA,CTB-17P3.4
5,150560613,150603706,ENSG00000198624.7,protein_coding,CCDC69
5,150591711,150650001,ENSG00000196743.4,protein_coding,GM2A
5,150656323,150683327,ENSG00000186334.5,protein_coding,SLC36A3
5,150694539,150727151,ENSG00000186335.4,protein_coding,SLC36A2
5,150816607,150871942,ENSG00000123643.6,protein_coding,SLC36A1
5,150883654,150948505,ENSG00000086570.8,protein_coding,FAT2
5,151040657,151066726,ENSG00000113140.6,protein_coding,SPARC
5,151056506,151104343,ENSG00000249035.2,lincRNA,CTB-113P19.1
5,151121877,151152093,ENSG00000177556.7,protein_coding,ATOX1
5,151150606,151192346,ENSG00000145907.9,protein_coding,G3BP1
5,151202074,151304403,ENSG00000145888.6,protein_coding,GLRA1
5,151329132,151650009,ENSG00000254226.1,lincRNA,CTB-12O2.1
5,151771093,151812929,ENSG00000132911.4,protein_coding,NMUR2
5,151998525,152603103,ENSG00000249484.3,lincRNA,AC091969.1
5,152869175,153193240,ENSG00000155511.10,protein_coding,GRIA1
5,153266988,153278547,ENSG00000251183.1,lincRNA,AC091962.3
5,153281019,153282783,ENSG00000261382.1,lincRNA,RP11-461L18.1
5,153369688,153418496,ENSG00000055147.12,protein_coding,FAM114A2
5,153418466,153600038,ENSG00000037749.7,protein_coding,MFAP3
5,153570290,153800544,ENSG00000164574.11,protein_coding,GALNT10
5,153708997,153825410,ENSG00000245275.2,lincRNA,CTB-157D17.1
5,153825517,153835891,ENSG00000164576.6,protein_coding,SAP30L
5,153854532,153857824,ENSG00000113196.2,protein_coding,HAND1
5,153863477,153865710,ENSG00000254293.1,lincRNA,CTB-158E9.1
5,154092462,154197167,ENSG00000155506.12,protein_coding,LARP1
5,154198051,154238812,ENSG00000170271.6,protein_coding,C5orf4
5,154237113,154256353,ENSG00000155508.8,protein_coding,CNOT8
5,154266976,154317769,ENSG00000082516.8,protein_coding,GEMIN5
5,154320630,154348971,ENSG00000082515.12,protein_coding,MRPL22
5,154393315,154397692,ENSG00000226650.3,protein_coding,KIF4B
5,155297354,156194499,ENSG00000170624.8,protein_coding,SGCD
5,156346293,156390266,ENSG00000145850.4,protein_coding,TIMD4
5,156456424,156486130,ENSG00000113249.8,protein_coding,HAVCR1
5,156512843,156569880,ENSG00000135077.4,protein_coding,HAVCR2
5,156564423,156586030,ENSG00000155868.7,protein_coding,MED7
5,156569944,156682201,ENSG00000113263.8,protein_coding,ITK
5,156588857,156593275,ENSG00000170613.4,protein_coding,FAM71B
5,156693089,156822606,ENSG00000055163.14,protein_coding,CYFIP2
5,156768608,156772729,ENSG00000172568.4,protein_coding,FNDC9
5,156802749,156811947,ENSG00000204823.3,protein_coding,AC008676.1
5,156822542,157002783,ENSG00000135074.11,protein_coding,ADAM19
5,156887027,156901725,ENSG00000172548.10,protein_coding,NIPAL4
5,157052687,157098488,ENSG00000039600.6,protein_coding,SOX30
5,157098561,157107151,ENSG00000187658.6,protein_coding,C5orf52
5,157158205,157168456,ENSG00000113272.8,protein_coding,THG1L
5,157170703,157187717,ENSG00000155858.5,protein_coding,LSM11
5,157212751,157286183,ENSG00000113282.9,protein_coding,CLINT1
5,157600609,157603430,ENSG00000253792.1,lincRNA,CTC-436K13.5
5,157602404,157627024,ENSG00000253673.1,lincRNA,CTC-436K13.1
5,157652360,157661384,ENSG00000253449.1,lincRNA,CTC-436K13.6
5,157683145,157685444,ENSG00000253424.1,lincRNA,CTC-436K13.3
5,157702719,157705821,ENSG00000253134.1,lincRNA,CTC-436K13.2
5,157851593,157879766,ENSG00000254350.1,lincRNA,RP11-542A14.1
5,157912198,157961446,ENSG00000254135.1,lincRNA,RP11-32D16.1
5,158122924,158526788,ENSG00000164330.11,protein_coding,EBF1
5,158527491,158544486,ENSG00000245812.2,lincRNA,RP11-175K6.1
5,158584417,158637061,ENSG00000145860.5,protein_coding,RNF145
5,158654723,158672135,ENSG00000253315.1,lincRNA,CTB-11I22.2
5,158690089,158713044,ENSG00000164332.6,protein_coding,UBLCP1
5,158737941,158789842,ENSG00000249738.2,lincRNA,AC008697.1
5,158741791,158757895,ENSG00000113302.4,protein_coding,IL12B
5,158875564,158893284,ENSG00000253298.1,lincRNA,AC008703.1
5,159175240,159188068,ENSG00000254199.1,lincRNA,AC008691.1
5,159203779,159298391,ENSG00000253311.1,lincRNA,AC011343.1
5,159343790,159399551,ENSG00000170214.3,protein_coding,ADRA1B
5,159436120,159492518,ENSG00000113312.5,protein_coding,TTC1
5,159488808,159546430,ENSG00000170234.7,protein_coding,PWWP2A
5,159614374,159665742,ENSG00000170231.11,protein_coding,FABP6
5,159678659,159772403,ENSG00000135083.10,protein_coding,CCNJL
5,159774758,159797648,ENSG00000145861.7,protein_coding,C1QTNF2
5,159820155,159827104,ENSG00000221886.3,protein_coding,C5orf54
5,159828648,159848718,ENSG00000164609.5,protein_coding,SLU7
5,159848829,159855748,ENSG00000164611.8,protein_coding,PTTG1
5,159895275,159914433,ENSG00000253522.1,lincRNA,CTC-231O11.1
5,159990127,160279221,ENSG00000118322.8,protein_coding,ATP10B
5,160358785,160365633,ENSG00000253417.1,lincRNA,RP11-109J4.1
5,160715436,160976050,ENSG00000145864.8,protein_coding,GABRB2
5,160974069,161129599,ENSG00000145863.6,protein_coding,GABRA6
5,161274197,161326975,ENSG00000022355.10,protein_coding,GABRA1
5,161494546,161582542,ENSG00000113327.10,protein_coding,GABRG2
5,161851384,161854351,ENSG00000254173.1,lincRNA,RP11-96G10.1
5,161985691,162050467,ENSG00000254186.1,lincRNA,RP11-167P20.1
5,162864575,162875197,ENSG00000113328.13,protein_coding,CCNG1
5,162880494,162887146,ENSG00000170584.5,protein_coding,NUDCD2
5,162887175,162918947,ENSG00000072571.13,protein_coding,HMMR
5,162930120,162946342,ENSG00000038274.10,protein_coding,MAT2B
5,163546104,163661103,ENSG00000253331.1,lincRNA,CTC-207P7.1
5,163636637,163638898,ENSG00000253538.1,lincRNA,CTB-32P11.1
5,163875428,163894408,ENSG00000253236.1,lincRNA,CTD-2313P7.1
5,164647583,164668758,ENSG00000254066.1,lincRNA,CTB-181F24.1
5,165555503,165582444,ENSG00000254171.1,lincRNA,RP11-67M9.1
5,166332227,166353375,ENSG00000254130.1,lincRNA,CTB-7E3.1
5,166543323,166546590,ENSG00000253713.1,lincRNA,CTC-264O10.2
5,166591939,166595406,ENSG00000253469.1,lincRNA,CTC-264O10.1
5,166711804,167691162,ENSG00000145934.11,protein_coding,ODZ2
5,167718656,167899308,ENSG00000113645.8,protein_coding,WWC1
5,167913450,167946304,ENSG00000113643.4,protein_coding,RARS
5,167975500,168006605,ENSG00000120137.6,protein_coding,PANK3
5,168088745,168728133,ENSG00000184347.10,protein_coding,SLIT3
5,169010638,169031782,ENSG00000040275.11,protein_coding,CCDC99
5,169064251,169510386,ENSG00000134516.10,protein_coding,DOCK2
5,169291268,169407744,ENSG00000204767.3,protein_coding,FAM196B
5,169532901,169536727,ENSG00000168269.7,protein_coding,FOXI1
5,169618583,169626145,ENSG00000249601.2,lincRNA,CTB-27N1.1
5,169659451,169679579,ENSG00000234511.3,protein_coding,C5orf58
5,169673241,169725231,ENSG00000043462.7,protein_coding,LCP2
5,169735705,169739720,ENSG00000250274.1,lincRNA,CTB-114C7.4
5,169758433,169760883,ENSG00000235172.3,lincRNA,CTB-114C7.3
5,169780491,170163636,ENSG00000182132.8,protein_coding,KCNIP1
5,169805168,169816681,ENSG00000145936.3,protein_coding,KCNMB1
5,170190354,170241051,ENSG00000094755.11,protein_coding,GABRP
5,170288874,170727019,ENSG00000204764.6,protein_coding,RANBP17
5,170732985,170735809,ENSG00000255373.1,lincRNA,RP11-546B8.6
5,170736288,170739138,ENSG00000164438.5,protein_coding,TLX3
5,170814120,170838141,ENSG00000181163.9,protein_coding,NPM1
5,170846660,170884627,ENSG00000156427.7,protein_coding,FGF18
5,171200656,171201743,ENSG00000253110.1,protein_coding,CTB-78H18.1
5,171212876,171221602,ENSG00000185662.4,protein_coding,C5orf50
5,171288553,171433877,ENSG00000072803.13,protein_coding,FBXW11
5,171469077,171615390,ENSG00000072786.7,protein_coding,STK10
5,171621176,171630456,ENSG00000214360.4,protein_coding,EFCAB9
5,171636644,171711075,ENSG00000168246.5,protein_coding,UBTD2
5,171752185,171881527,ENSG00000174705.7,protein_coding,SH3PXD2B
5,171984395,171986017,ENSG00000254299.1,lincRNA,CTB-54I1.1
5,172068269,172118543,ENSG00000214357.4,protein_coding,NEURL1B
5,172195093,172198198,ENSG00000120129.4,protein_coding,DUSP1
5,172243624,172246961,ENSG00000253628.1,lincRNA,RP11-536N17.1
5,172261278,172379688,ENSG00000113719.11,protein_coding,ERGIC1
5,172381789,172386395,ENSG00000204758.3,lincRNA,CTC-308K20.1
5,172381910,172384165,ENSG00000254295.1,lincRNA,CTC-308K20.2
5,172385732,172396774,ENSG00000037241.3,protein_coding,RPL26L1
5,172410760,172462448,ENSG00000113732.4,protein_coding,ATP6V0E1
5,172483355,172566291,ENSG00000164463.7,protein_coding,CREBRF
5,172571445,172591390,ENSG00000113734.13,protein_coding,BNIP1
5,172659112,172662360,ENSG00000183072.9,protein_coding,NKX2-5
5,172741716,172756506,ENSG00000113739.6,protein_coding,STC2
5,172841038,172878168,ENSG00000253968.1,lincRNA,CTB-32H22.1
5,172890503,172911587,ENSG00000253141.1,lincRNA,CTB-164N12.1
5,172989481,173000202,ENSG00000253768.1,lincRNA,CTB-33O18.1
5,173001941,173003278,ENSG00000254164.1,lincRNA,CTB-33O18.2
5,173034517,173043663,ENSG00000145919.6,protein_coding,BOD1
5,173069522,173085197,ENSG00000253959.1,lincRNA,CTB-43E15.1
5,173116462,173132852,ENSG00000253428.1,lincRNA,CTB-43E15.2
5,173134617,173173214,ENSG00000253686.1,lincRNA,CTB-43E15.3
5,173213793,173236042,ENSG00000254211.1,lincRNA,CTB-43E15.4
5,173315283,173388979,ENSG00000113742.8,protein_coding,CPEB4
5,173400782,173433143,ENSG00000185056.9,protein_coding,C5orf47
5,173472607,173670504,ENSG00000170091.6,protein_coding,HMP19
5,173756615,173757506,ENSG00000249722.1,lincRNA,CTC-430J12.2
5,174045167,174052778,ENSG00000250256.1,lincRNA,RP11-267A15.3
5,174151536,174158144,ENSG00000120149.6,protein_coding,MSX2
5,174178307,174277728,ENSG00000251670.1,lincRNA,CTD-2532K18.1
5,174247030,174253327,ENSG00000251144.1,lincRNA,CTD-2532K18.2
5,174346085,174422516,ENSG00000204754.3,lincRNA,CTC-281M20.1
5,174413298,174414053,ENSG00000249403.1,lincRNA,CTC-281M20.4
5,174867675,174871163,ENSG00000184845.2,protein_coding,DRD1
5,174904065,174956745,ENSG00000164466.7,protein_coding,SFXN1
5,175085033,175113245,ENSG00000113749.5,protein_coding,HRH2
5,175223313,175311023,ENSG00000145920.9,protein_coding,CPLX2
5,175344876,175461683,ENSG00000051596.5,protein_coding,THOC3
5,175476681,175489024,ENSG00000248469.1,protein_coding,RP11-826N14.2
5,175487692,175559261,ENSG00000182230.7,protein_coding,FAM153B
5,175551213,175558464,ENSG00000251458.1,lincRNA,RP11-844P9.1
5,175564160,175582741,ENSG00000251623.1,lincRNA,RP11-826N14.4
5,175570088,175626298,ENSG00000248596.1,lincRNA,RP11-844P9.2
5,175665365,175772994,ENSG00000170085.12,protein_coding,C5orf25
5,175773064,175788971,ENSG00000122203.10,protein_coding,KIAA1191
5,175792471,175828866,ENSG00000175414.6,protein_coding,ARL10
5,175810949,175815976,ENSG00000048162.14,protein_coding,NOP16
5,175815748,175816772,ENSG00000146066.2,protein_coding,HIGD2A
5,175819456,175843570,ENSG00000175416.8,protein_coding,CLTB
5,175874629,175937075,ENSG00000113194.7,protein_coding,FAF2
5,175953698,175965026,ENSG00000146083.7,protein_coding,RNF44
5,175969512,176022975,ENSG00000074276.6,protein_coding,CDHR2
5,176022803,176037134,ENSG00000169258.5,protein_coding,GPRIN1
5,176047085,176057530,ENSG00000074317.6,protein_coding,SNCB
5,176057683,176073642,ENSG00000175766.7,protein_coding,EIF4E1B
5,176074388,176086058,ENSG00000048140.13,protein_coding,TSPAN17
5,176134357,176153244,ENSG00000248484.1,lincRNA,RP11-375B1.1
5,176153943,176166459,ENSG00000251446.1,lincRNA,RP11-375B1.2
5,176170206,176170803,ENSG00000248859.1,lincRNA,RP11-375B1.3
5,176237478,176307897,ENSG00000113763.6,protein_coding,UNC5A
5,176307870,176326333,ENSG00000160883.6,protein_coding,HK3
5,176332006,176449634,ENSG00000087206.11,protein_coding,UIMC1
5,176449697,176508190,ENSG00000113761.7,protein_coding,ZNF346
5,176513887,176525145,ENSG00000160867.9,protein_coding,FGFR4
5,176560026,176727216,ENSG00000165671.12,protein_coding,NSD1
5,176728199,176730745,ENSG00000169228.9,protein_coding,RAB24
5,176728462,176739758,ENSG00000213347.5,protein_coding,MXD3
5,176730775,176733960,ENSG00000169230.5,protein_coding,PRELID1
5,176758563,176778853,ENSG00000169223.9,protein_coding,LMAN2
5,176784838,176799602,ENSG00000169220.12,protein_coding,RGS14
5,176806236,176825849,ENSG00000131183.6,protein_coding,SLC34A1
5,176827108,176827637,ENSG00000196570.2,protein_coding,PFN3
5,176829141,176836577,ENSG00000131187.5,protein_coding,F12
5,176830205,176869902,ENSG00000198055.6,protein_coding,GRK6
5,176865504,176874700,ENSG00000246334.2,lincRNA,RP11-1334A24.4
5,176873446,176883283,ENSG00000131188.6,protein_coding,PRR7
5,176883609,176901402,ENSG00000113758.9,protein_coding,DBN1
5,176910395,176924607,ENSG00000196923.9,protein_coding,PDLIM7
5,176928908,176938275,ENSG00000146094.9,protein_coding,DOK3
5,176938578,176944470,ENSG00000183258.7,protein_coding,DDX41
5,176946789,176981542,ENSG00000146067.11,protein_coding,FAM193B
5,177019159,177023125,ENSG00000184840.7,protein_coding,TMED9
5,177027101,177037348,ENSG00000027847.8,protein_coding,B4GALT7
5,177134982,177210399,ENSG00000170074.14,protein_coding,FAM153A
5,177209198,177221397,ENSG00000249109.1,protein_coding,RP11-1026M7.2
5,177228205,177230345,ENSG00000248943.1,lincRNA,RP11-1026M7.3
5,177419236,177423243,ENSG00000175325.2,protein_coding,PROP1
5,177433406,177482560,ENSG00000204677.6,protein_coding,FAM153C
5,177540444,177553088,ENSG00000145911.5,protein_coding,N4BP3
5,177557997,177577566,ENSG00000145916.14,protein_coding,RMND5B
5,177576461,177580968,ENSG00000145912.4,protein_coding,NHP2
5,177631508,177638164,ENSG00000197451.6,protein_coding,HNRNPAB
5,177635498,177659792,ENSG00000175309.10,protein_coding,AGXT2L2
5,177664619,178017556,ENSG00000050767.11,protein_coding,COL23A1
5,178029665,178057616,ENSG00000113240.7,protein_coding,CLK4
5,178138593,178157703,ENSG00000169131.6,protein_coding,ZNF354A
5,178286954,178315123,ENSG00000178338.6,protein_coding,ZNF354B
5,178322895,178360213,ENSG00000198939.3,protein_coding,ZFP2
5,178368192,178393434,ENSG00000178187.3,protein_coding,ZNF454
5,178392096,178423207,ENSG00000113262.9,protein_coding,GRM6
5,178450753,178462065,ENSG00000234284.2,protein_coding,ZNF879
5,178487416,178510538,ENSG00000177932.6,protein_coding,ZNF354C
5,178537852,178772431,ENSG00000087116.9,protein_coding,ADAMTS2
5,178804506,178805866,ENSG00000253979.1,lincRNA,RP11-443C10.2
5,178804532,178805762,ENSG00000253163.1,lincRNA,RP11-443C10.1
5,178882416,178883096,ENSG00000250674.1,lincRNA,RP11-798K23.1
5,178930323,178942580,ENSG00000253652.1,lincRNA,RP11-798K23.4
5,178977559,179037027,ENSG00000176783.9,protein_coding,RUFY1
5,179041179,179061785,ENSG00000169045.13,protein_coding,HNRNPH1
5,179068545,179072047,ENSG00000204661.5,protein_coding,C5orf60
5,179078298,179079445,ENSG00000228259.2,protein_coding,AC136604.1
5,179105584,179107975,ENSG00000204659.4,protein_coding,CBY3
5,179105629,179157926,ENSG00000127022.9,protein_coding,CANX
5,179159851,179223512,ENSG00000161021.6,protein_coding,MAML1
5,179220981,179223648,ENSG00000213316.5,protein_coding,LTC4S
5,179224597,179233952,ENSG00000161013.12,protein_coding,MGAT4B
5,179233388,179265078,ENSG00000161011.14,protein_coding,SQSTM1
5,179261436,179289173,ENSG00000161010.10,protein_coding,C5orf45
5,179286013,179288283,ENSG00000245317.2,protein_coding,CTC-241N9.1
5,179289066,179334859,ENSG00000197226.7,protein_coding,TBC1D9B
5,179345911,179499118,ENSG00000113269.7,protein_coding,RNF130
5,179527795,179636153,ENSG00000146090.11,protein_coding,RASGEF1C
5,179660143,179719099,ENSG00000050748.12,protein_coding,MAPK9
5,179727690,179780387,ENSG00000131459.8,protein_coding,GFPT2
5,179868559,179870238,ENSG00000250509.1,lincRNA,CTC-573N18.1
5,179921412,180005405,ENSG00000113300.7,protein_coding,CNOT6
5,180017103,180018540,ENSG00000161055.3,protein_coding,SCGB3A1
5,180028506,180076624,ENSG00000037280.10,protein_coding,FLT4
5,180111766,180113546,ENSG00000248717.1,lincRNA,RP11-451H23.3
5,180166042,180167099,ENSG00000174339.2,protein_coding,OR2Y1
5,180217541,180242652,ENSG00000131446.10,protein_coding,MGAT1
5,180257957,180262726,ENSG00000245060.2,lincRNA,CTC-205M6.2
5,180274611,180288286,ENSG00000196670.8,protein_coding,ZFP62
5,180326077,180377906,ENSG00000113303.7,protein_coding,BTNL8
5,180415845,180433727,ENSG00000168903.7,protein_coding,BTNL3
5,180467225,180488523,ENSG00000165810.11,protein_coding,BTNL9
5,180551357,180552304,ENSG00000185372.2,protein_coding,OR2V1
5,180581943,180582890,ENSG00000182613.1,protein_coding,OR2V2
5,180618046,180618852,ENSG00000248473.1,lincRNA,CTC-338M12.2
5,180620924,180632293,ENSG00000146054.13,protein_coding,TRIM7
5,180649499,180662809,ENSG00000146063.13,protein_coding,TRIM41
5,180663909,180675096,ENSG00000204628.7,protein_coding,GNB2L1
5,180681417,180688119,ENSG00000183718.3,protein_coding,TRIM52
5,180708376,180710653,ENSG00000248103.1,lincRNA,CTC-338M12.9
5,180748652,180755068,ENSG00000238035.2,protein_coding,AC138035.2
5,180756242,180769214,ENSG00000250765.1,protein_coding,AC138035.1
5,180794269,180795263,ENSG00000230178.1,protein_coding,OR4F3
6,131910,144885,ENSG00000170590.4,lincRNA,LINC00266-3
6,155135,156639,ENSG00000234823.1,lincRNA,RP3-416J7.3
6,203313,206392,ENSG00000205653.1,protein_coding,AL035696.1
6,224950,226400,ENSG00000224179.1,lincRNA,RP3-416J7.2
6,292097,351355,ENSG00000112679.9,protein_coding,DUSP22
6,391739,411447,ENSG00000137265.9,protein_coding,IRF4
6,485133,693117,ENSG00000112685.8,protein_coding,EXOC2
6,655939,656963,ENSG00000188996.4,protein_coding,HUS1B
6,905462,909594,ENSG00000260982.1,lincRNA,RP5-1077H22.2
6,958563,962511,ENSG00000229796.1,lincRNA,RP5-1077H22.1
6,1080164,1105181,ENSG00000176515.1,protein_coding,AL033381.1
6,1312675,1314992,ENSG00000164379.4,protein_coding,FOXQ1
6,1390069,1395832,ENSG00000137273.3,protein_coding,FOXF2
6,1610679,1614127,ENSG00000054598.4,protein_coding,FOXC1
6,1624041,2245926,ENSG00000112699.6,protein_coding,GMDS
6,2245982,2413825,ENSG00000250903.2,lincRNA,RP1-80B9.2
6,2622147,2634837,ENSG00000164385.5,protein_coding,C6orf195
6,2637170,2640235,ENSG00000228718.1,lincRNA,RP11-145H9.3
6,2663863,2751200,ENSG00000145949.8,protein_coding,MYLK4
6,2765648,2786927,ENSG00000124535.10,protein_coding,WRNIP1
6,2832566,2842240,ENSG00000021355.7,protein_coding,SERPINB1
6,2854891,2876744,ENSG00000230438.3,lincRNA,RP11-420G6.4
6,2887500,2903514,ENSG00000170542.5,protein_coding,SERPINB9
6,2917128,2917967,ENSG00000228365.1,lincRNA,RP1-90J20.2
6,2948393,2972399,ENSG00000124570.11,protein_coding,SERPINB6
6,2988221,3019996,ENSG00000124588.13,protein_coding,NQO2
6,3056124,3056995,ENSG00000229282.1,lincRNA,RP1-40E16.2
6,3064092,3115421,ENSG00000137275.7,protein_coding,RIPK1
